Paustralie_1	FX803256.1
Paustralie_46960	FX450605.1
Paustralie_46961	FX450604.1
Paustralie_46962	FX450603.1
Paustralie_46963	FX450602.1
Paustralie_46964	FX450601.1
Paustralie_46965	FX450600.1
Paustralie_46966	FX450599.1
Paustralie_46967	FX450598.1
Paustralie_46968	FX450597.1
Paustralie_46969	FX450596.1
Paustralie_46970	FX450595.1
Paustralie_46971	FX450594.1
Paustralie_46972	FX450593.1
Paustralie_46973	FX450592.1
Paustralie_46974	FX450591.1
Paustralie_46975	FX450590.1
Paustralie_46976	FX450589.1
Paustralie_46977	FX450588.1
Paustralie_46978	FX450587.1
Paustralie_46979	FX450586.1
Paustralie_46980	FX450585.1
Paustralie_46981	FX450584.1
Paustralie_46982	FX450583.1
Paustralie_46983	FX450582.1
Paustralie_46984	FX450581.1
Paustralie_46985	FX450580.1
Paustralie_46986	FX450579.1
Paustralie_46987	FX450578.1
Paustralie_46988	FX450577.1
Paustralie_46989	FX450576.1
Paustralie_46990	FX450575.1
Paustralie_46991	FX450574.1
Paustralie_46992	FX450573.1
Paustralie_46993	FX450572.1
Paustralie_46994	FX450571.1
Paustralie_46995	FX450570.1
Paustralie_46996	FX450569.1
Paustralie_46997	FX450568.1
Paustralie_46998	FX450567.1
Paustralie_46999	FX450566.1
Paustralie_47000	FX450565.1
Paustralie_47001	FX450564.1
Paustralie_47002	FX450563.1
Paustralie_47003	FX450562.1
Paustralie_47004	FX450561.1
Paustralie_47005	FX450560.1
Paustralie_47006	FX450559.1
Paustralie_47007	FX450558.1
Paustralie_47008	FX450557.1
Paustralie_47009	FX450556.1
Paustralie_47010	FX450555.1
Paustralie_47011	FX450554.1
Paustralie_47012	FX450553.1
Paustralie_47013	FX450552.1
Paustralie_47014	FX450551.1
Paustralie_47015	FX450550.1
Paustralie_47016	FX450549.1
Paustralie_47017	FX450548.1
Paustralie_47018	FX450547.1
Paustralie_47019	FX450546.1
Paustralie_47020	FX450545.1
Paustralie_47021	FX450544.1
Paustralie_47022	FX450543.1
Paustralie_47023	FX450542.1
Paustralie_47024	FX450541.1
Paustralie_47025	FX450540.1
Paustralie_47026	FX450539.1
Paustralie_47027	FX450538.1
Paustralie_47028	FX450537.1
Paustralie_47029	FX450536.1
Paustralie_47030	FX450535.1
Paustralie_47031	FX450534.1
Paustralie_47032	FX450533.1
Paustralie_47033	FX450532.1
Paustralie_47034	FX450531.1
Paustralie_47035	FX450530.1
Paustralie_47036	FX450529.1
Paustralie_47037	FX450528.1
Paustralie_47038	FX450527.1
Paustralie_47039	FX450526.1
Paustralie_47040	FX450525.1
Paustralie_47041	FX450524.1
Paustralie_47042	FX450523.1
Paustralie_47043	FX450522.1
Paustralie_47044	FX450521.1
Paustralie_47045	FX450520.1
Paustralie_47046	FX450519.1
Paustralie_47047	FX450518.1
Paustralie_47048	FX450517.1
Paustralie_47049	FX450516.1
Paustralie_47050	FX450515.1
Paustralie_47051	FX450514.1
Paustralie_47052	FX450513.1
Paustralie_47053	FX450512.1
Paustralie_47054	FX450511.1
Paustralie_47055	FX450510.1
Paustralie_47056	FX450509.1
Paustralie_47057	FX450508.1
Paustralie_47058	FX450507.1
Paustralie_47059	FX450506.1
Paustralie_47060	FX450505.1
Paustralie_47061	FX450504.1
Paustralie_47062	FX450503.1
Paustralie_47063	FX450502.1
Paustralie_47064	FX450501.1
Paustralie_47065	FX450500.1
Paustralie_47066	FX450499.1
Paustralie_47067	FX450498.1
Paustralie_47068	FX450497.1
Paustralie_47069	FX450496.1
Paustralie_47070	FX450495.1
Paustralie_47071	FX450494.1
Paustralie_47072	FX450493.1
Paustralie_47073	FX450492.1
Paustralie_47074	FX450491.1
Paustralie_47075	FX450490.1
Paustralie_47076	FX450489.1
Paustralie_47077	FX450488.1
Paustralie_47078	FX450487.1
Paustralie_47079	FX450486.1
Paustralie_47080	FX450485.1
Paustralie_47081	FX450484.1
Paustralie_47082	FX450483.1
Paustralie_47083	FX450482.1
Paustralie_47084	FX450481.1
Paustralie_47085	FX450480.1
Paustralie_47086	FX450479.1
Paustralie_47087	FX450478.1
Paustralie_47088	FX450477.1
Paustralie_47089	FX450476.1
Paustralie_47090	FX450475.1
Paustralie_47091	FX450474.1
Paustralie_47092	FX450473.1
Paustralie_47093	FX450472.1
Paustralie_47094	FX450471.1
Paustralie_47095	FX450470.1
Paustralie_47096	FX450469.1
Paustralie_47097	FX450468.1
Paustralie_47098	FX450467.1
Paustralie_47099	FX450466.1
Paustralie_47100	FX450465.1
Paustralie_47101	FX450464.1
Paustralie_47102	FX450463.1
Paustralie_47103	FX450462.1
Paustralie_47104	FX450461.1
Paustralie_47105	FX450460.1
Paustralie_47106	FX450459.1
Paustralie_47107	FX450458.1
Paustralie_47108	FX450457.1
Paustralie_47109	FX450456.1
Paustralie_47110	FX450455.1
Paustralie_47111	FX450454.1
Paustralie_47112	FX450453.1
Paustralie_47113	FX450452.1
Paustralie_47114	FX450451.1
Paustralie_47115	FX450450.1
Paustralie_47116	FX450449.1
Paustralie_47117	FX450448.1
Paustralie_47118	FX450447.1
Paustralie_47119	FX450446.1
Paustralie_47120	FX450445.1
Paustralie_47121	FX450444.1
Paustralie_47122	FX450443.1
Paustralie_47123	FX450442.1
Paustralie_47124	FX450441.1
Paustralie_47125	FX450440.1
Paustralie_47126	FX450439.1
Paustralie_47127	FX450438.1
Paustralie_47128	FX450437.1
Paustralie_47129	FX450436.1
Paustralie_47130	FX450435.1
Paustralie_47131	FX450434.1
Paustralie_47132	FX450433.1
Paustralie_47133	FX450432.1
Paustralie_47134	FX450431.1
Paustralie_47135	FX450430.1
Paustralie_47136	FX450429.1
Paustralie_47137	FX450428.1
Paustralie_47138	FX450427.1
Paustralie_47139	FX450426.1
Paustralie_47140	FX450425.1
Paustralie_47141	FX450424.1
Paustralie_47142	FX450423.1
Paustralie_47143	FX450422.1
Paustralie_47144	FX450421.1
Paustralie_47145	FX450420.1
Paustralie_47146	FX450419.1
Paustralie_47147	FX450418.1
Paustralie_47148	FX450417.1
Paustralie_47149	FX450416.1
Paustralie_47150	FX450415.1
Paustralie_47151	FX450414.1
Paustralie_47152	FX450413.1
Paustralie_47153	FX450412.1
Paustralie_47154	FX450411.1
Paustralie_47155	FX450410.1
Paustralie_47156	FX492158.1
Paustralie_47157	FX492157.1
Paustralie_47158	FX492156.1
Paustralie_47159	FX492155.1
Paustralie_47160	FX492154.1
Paustralie_47161	FX492153.1
Paustralie_47162	FX492152.1
Paustralie_47163	FX492151.1
Paustralie_47164	FX492150.1
Paustralie_47165	FX492149.1
Paustralie_47166	FX492148.1
Paustralie_47167	FX492147.1
Paustralie_47168	FX492146.1
Paustralie_47169	FX492145.1
Paustralie_47170	FX492144.1
Paustralie_47171	FX492143.1
Paustralie_47172	FX492142.1
Paustralie_47173	FX492141.1
Paustralie_47174	FX492140.1
Paustralie_47175	FX492139.1
Paustralie_47176	FX492138.1
Paustralie_47177	FX492137.1
Paustralie_47178	FX492136.1
Paustralie_47179	FX492135.1
Paustralie_47180	FX492134.1
Paustralie_47181	FX492133.1
Paustralie_47182	FX492132.1
Paustralie_47183	FX492131.1
Paustralie_47184	FX492130.1
Paustralie_47185	FX492129.1
Paustralie_47186	FX492128.1
Paustralie_47187	FX492127.1
Paustralie_47188	FX492126.1
Paustralie_47189	FX492125.1
Paustralie_47190	FX492124.1
Paustralie_47191	FX492123.1
Paustralie_47192	FX492122.1
Paustralie_47193	FX492121.1
Paustralie_47194	FX492120.1
Paustralie_47195	FX492119.1
Paustralie_47196	FX492118.1
Paustralie_47197	FX492117.1
Paustralie_47198	FX492116.1
Paustralie_47199	FX492115.1
Paustralie_47200	FX492114.1
Paustralie_47201	FX492113.1
Paustralie_47202	FX492112.1
Paustralie_47203	FX492111.1
Paustralie_47204	FX492110.1
Paustralie_47205	FX492109.1
Paustralie_47206	FX492108.1
Paustralie_47207	FX492107.1
Paustralie_47208	FX492106.1
Paustralie_47209	FX492105.1
Paustralie_47210	FX492104.1
Paustralie_47211	FX492103.1
Paustralie_47212	FX492102.1
Paustralie_47213	FX492101.1
Paustralie_47214	FX492100.1
Paustralie_47215	FX492099.1
Paustralie_47216	FX492098.1
Paustralie_47217	FX492097.1
Paustralie_47218	FX492096.1
Paustralie_47219	FX492095.1
Paustralie_47220	FX492094.1
Paustralie_47221	FX492093.1
Paustralie_47222	FX492092.1
Paustralie_47223	FX492091.1
Paustralie_47224	FX492090.1
Paustralie_47225	FX492089.1
Paustralie_47226	FX492088.1
Paustralie_47227	FX492087.1
Paustralie_47228	FX492086.1
Paustralie_47229	FX492085.1
Paustralie_47230	FX492084.1
Paustralie_47231	FX492083.1
Paustralie_47232	FX492082.1
Paustralie_47233	FX492081.1
Paustralie_47234	FX492080.1
Paustralie_47235	FX492079.1
Paustralie_47236	FX492078.1
Paustralie_47237	FX492077.1
Paustralie_47238	FX492076.1
Paustralie_47239	FX492075.1
Paustralie_47240	FX492074.1
Paustralie_47241	FX492073.1
Paustralie_47242	FX492072.1
Paustralie_47243	FX492071.1
Paustralie_47244	FX492070.1
Paustralie_47245	FX492069.1
Paustralie_47246	FX492068.1
Paustralie_47247	FX492067.1
Paustralie_47248	FX492066.1
Paustralie_47249	FX492065.1
Paustralie_47250	FX492064.1
Paustralie_47251	FX492063.1
Paustralie_47252	FX492062.1
Paustralie_47253	FX492061.1
Paustralie_47254	FX492060.1
Paustralie_47255	FX492059.1
Paustralie_47256	FX492058.1
Paustralie_47257	FX492057.1
Paustralie_47258	FX492056.1
Paustralie_47259	FX492055.1
Paustralie_47260	FX492054.1
Paustralie_47261	FX492053.1
Paustralie_47262	FX492052.1
Paustralie_47263	FX492051.1
Paustralie_47264	FX492050.1
Paustralie_47265	FX492049.1
Paustralie_47266	FX492048.1
Paustralie_47267	FX492047.1
Paustralie_47268	FX492046.1
Paustralie_47269	FX492045.1
Paustralie_47270	FX492044.1
Paustralie_47271	FX492043.1
Paustralie_47272	FX492042.1
Paustralie_47273	FX492041.1
Paustralie_47274	FX492040.1
Paustralie_47275	FX492039.1
Paustralie_47276	FX492038.1
Paustralie_47277	FX492037.1
Paustralie_47278	FX492036.1
Paustralie_47279	FX492035.1
Paustralie_47280	FX492034.1
Paustralie_47281	FX492033.1
Paustralie_47282	FX492032.1
Paustralie_47283	FX492031.1
Paustralie_47284	FX492030.1
Paustralie_47285	FX492029.1
Paustralie_47286	FX492028.1
Paustralie_47287	FX492027.1
Paustralie_47288	FX492026.1
Paustralie_47289	FX492025.1
Paustralie_47290	FX492024.1
Paustralie_47291	FX492023.1
Paustralie_47292	FX492022.1
Paustralie_47293	FX492021.1
Paustralie_47294	FX492020.1
Paustralie_47295	FX492019.1
Paustralie_47296	FX492018.1
Paustralie_47297	FX492017.1
Paustralie_47298	FX492016.1
Paustralie_47299	FX492015.1
Paustralie_47300	FX492014.1
Paustralie_47301	FX492013.1
Paustralie_47302	FX492012.1
Paustralie_47303	FX492011.1
Paustralie_47304	FX492010.1
Paustralie_47305	FX492009.1
Paustralie_47306	FX492008.1
Paustralie_47307	FX492007.1
Paustralie_47308	FX492006.1
Paustralie_47309	FX492005.1
Paustralie_47310	FX492004.1
Paustralie_47311	FX492003.1
Paustralie_47312	FX492002.1
Paustralie_47313	FX492001.1
Paustralie_47314	FX492000.1
Paustralie_47315	FX491999.1
Paustralie_47316	FX491998.1
Paustralie_47317	FX491997.1
Paustralie_47318	FX491996.1
Paustralie_47319	FX491995.1
Paustralie_47320	FX491994.1
Paustralie_47321	FX491993.1
Paustralie_47322	FX491992.1
Paustralie_47323	FX491991.1
Paustralie_47324	FX491990.1
Paustralie_47325	FX491989.1
Paustralie_47326	FX491988.1
Paustralie_47327	FX491987.1
Paustralie_47328	FX491986.1
Paustralie_47329	FX491985.1
Paustralie_47330	FX491984.1
Paustralie_47331	FX491983.1
Paustralie_47332	FX491982.1
Paustralie_47333	FX491981.1
Paustralie_47334	FX491980.1
Paustralie_47335	FX491979.1
Paustralie_47336	FX491978.1
Paustralie_47337	FX491977.1
Paustralie_47338	FX491976.1
Paustralie_47339	FX491975.1
Paustralie_47340	FX491974.1
Paustralie_47341	FX491973.1
Paustralie_47342	FX491972.1
Paustralie_47343	FX491971.1
Paustralie_47344	FX491970.1
Paustralie_47345	FX491969.1
Paustralie_47346	FX491968.1
Paustralie_47347	FX491967.1
Paustralie_47348	FX491966.1
Paustralie_47349	FX491965.1
Paustralie_47350	FX491964.1
Paustralie_47351	FX491963.1
Paustralie_47352	FX491962.1
Paustralie_47353	FX491961.1
Paustralie_47354	FX441667.1
Paustralie_47355	FX441666.1
Paustralie_47356	FX441665.1
Paustralie_47357	FX441664.1
Paustralie_47358	FX441663.1
Paustralie_47359	FX441662.1
Paustralie_47360	FX441661.1
Paustralie_47361	FX441660.1
Paustralie_47362	FX441659.1
Paustralie_47363	FX441658.1
Paustralie_47364	FX441657.1
Paustralie_47365	FX441656.1
Paustralie_47366	FX441655.1
Paustralie_47367	FX441654.1
Paustralie_47368	FX441653.1
Paustralie_47369	FX441652.1
Paustralie_47370	FX441651.1
Paustralie_47371	FX441650.1
Paustralie_47372	FX441649.1
Paustralie_47373	FX441648.1
Paustralie_47374	FX441647.1
Paustralie_47375	FX441646.1
Paustralie_47376	FX441645.1
Paustralie_47377	FX441644.1
Paustralie_47378	FX441643.1
Paustralie_47379	FX441642.1
Paustralie_47380	FX441641.1
Paustralie_47381	FX441640.1
Paustralie_47382	FX441639.1
Paustralie_47383	FX441638.1
Paustralie_47384	FX441637.1
Paustralie_47385	FX441636.1
Paustralie_47386	FX441635.1
Paustralie_47387	FX441634.1
Paustralie_47388	FX441633.1
Paustralie_47389	FX441632.1
Paustralie_47390	FX441631.1
Paustralie_47391	FX441630.1
Paustralie_47392	FX441629.1
Paustralie_47393	FX441628.1
Paustralie_47394	FX441627.1
Paustralie_47395	FX441626.1
Paustralie_47396	FX441625.1
Paustralie_47397	FX441624.1
Paustralie_47398	FX441623.1
Paustralie_47399	FX441622.1
Paustralie_47400	FX441621.1
Paustralie_47401	FX441620.1
Paustralie_47402	FX441619.1
Paustralie_47403	FX441618.1
Paustralie_47404	FX441617.1
Paustralie_47405	FX441616.1
Paustralie_47406	FX441615.1
Paustralie_47407	FX441614.1
Paustralie_47408	FX441613.1
Paustralie_47409	FX441612.1
Paustralie_47410	FX441611.1
Paustralie_47411	FX441610.1
Paustralie_47412	FX441609.1
Paustralie_47413	FX441608.1
Paustralie_47414	FX441607.1
Paustralie_47415	FX441606.1
Paustralie_47416	FX441605.1
Paustralie_47417	FX441604.1
Paustralie_47418	FX441603.1
Paustralie_47419	FX441602.1
Paustralie_47420	FX441601.1
Paustralie_47421	FX441600.1
Paustralie_47422	FX441599.1
Paustralie_47423	FX441598.1
Paustralie_47424	FX441597.1
Paustralie_47425	FX441596.1
Paustralie_47426	FX441595.1
Paustralie_47427	FX441594.1
Paustralie_47428	FX441593.1
Paustralie_47429	FX441592.1
Paustralie_47430	FX441591.1
Paustralie_47431	FX441590.1
Paustralie_47432	FX441589.1
Paustralie_47433	FX441588.1
Paustralie_47434	FX441587.1
Paustralie_47435	FX441586.1
Paustralie_47436	FX441585.1
Paustralie_47437	FX441584.1
Paustralie_47438	FX441583.1
Paustralie_47439	FX441582.1
Paustralie_47440	FX441581.1
Paustralie_47441	FX441580.1
Paustralie_47442	FX441579.1
Paustralie_47443	FX441578.1
Paustralie_47444	FX441577.1
Paustralie_47445	FX441576.1
Paustralie_47446	FX441575.1
Paustralie_47447	FX441574.1
Paustralie_47448	FX441573.1
Paustralie_47449	FX441572.1
Paustralie_47450	FX441571.1
Paustralie_47451	FX441570.1
Paustralie_47452	FX441569.1
Paustralie_47453	FX441568.1
Paustralie_47454	FX441567.1
Paustralie_47455	FX441566.1
Paustralie_47456	FX441565.1
Paustralie_47457	FX441564.1
Paustralie_47458	FX441563.1
Paustralie_47459	FX441562.1
Paustralie_47460	FX441561.1
Paustralie_47461	FX441560.1
Paustralie_47462	FX441559.1
Paustralie_47463	FX441558.1
Paustralie_47464	FX441557.1
Paustralie_47465	FX441556.1
Paustralie_47466	FX441555.1
Paustralie_47467	FX441554.1
Paustralie_47468	FX441553.1
Paustralie_47469	FX441552.1
Paustralie_47470	FX441551.1
Paustralie_47471	FX441550.1
Paustralie_47472	FX441549.1
Paustralie_47473	FX441548.1
Paustralie_47474	FX441547.1
Paustralie_47475	FX441546.1
Paustralie_47476	FX441545.1
Paustralie_47477	FX441544.1
Paustralie_47478	FX441543.1
Paustralie_47479	FX441542.1
Paustralie_47480	FX441541.1
Paustralie_47481	FX441540.1
Paustralie_47482	FX441539.1
Paustralie_47483	FX441538.1
Paustralie_47484	FX441537.1
Paustralie_47485	FX441536.1
Paustralie_47486	FX441535.1
Paustralie_47487	FX441534.1
Paustralie_47488	FX441533.1
Paustralie_47489	FX441532.1
Paustralie_47490	FX441531.1
Paustralie_47491	FX441530.1
Paustralie_47492	FX441529.1
Paustralie_47493	FX441528.1
Paustralie_47494	FX441527.1
Paustralie_47495	FX441526.1
Paustralie_47496	FX441525.1
Paustralie_47497	FX441524.1
Paustralie_47498	FX441523.1
Paustralie_47499	FX441522.1
Paustralie_47500	FX441521.1
Paustralie_47501	FX441520.1
Paustralie_47502	FX441519.1
Paustralie_47503	FX441518.1
Paustralie_47504	FX441517.1
Paustralie_47505	FX441516.1
Paustralie_47506	FX441515.1
Paustralie_47507	FX441514.1
Paustralie_47508	FX441513.1
Paustralie_47509	FX441512.1
Paustralie_47510	FX441511.1
Paustralie_47511	FX441510.1
Paustralie_47512	FX441509.1
Paustralie_47513	FX441508.1
Paustralie_47514	FX441507.1
Paustralie_47515	FX441506.1
Paustralie_47516	FX441505.1
Paustralie_47517	FX441504.1
Paustralie_47518	FX441503.1
Paustralie_47519	FX441502.1
Paustralie_47520	FX441501.1
Paustralie_47521	FX441500.1
Paustralie_47522	FX441499.1
Paustralie_47523	FX441498.1
Paustralie_47524	FX441497.1
Paustralie_47525	FX441496.1
Paustralie_47526	FX441495.1
Paustralie_47527	FX441494.1
Paustralie_47528	FX441493.1
Paustralie_47529	FX441492.1
Paustralie_47530	FX441491.1
Paustralie_47531	FX441490.1
Paustralie_47532	FX441489.1
Paustralie_47533	FX441488.1
Paustralie_47534	FX441487.1
Paustralie_47535	FX441486.1
Paustralie_47536	FX441485.1
Paustralie_47537	FX441484.1
Paustralie_47538	FX441483.1
Paustralie_47539	FX441482.1
Paustralie_47540	FX441481.1
Paustralie_47541	FX441480.1
Paustralie_47542	FX441479.1
Paustralie_47543	FX441478.1
Paustralie_47544	FX441477.1
Paustralie_47545	FX441476.1
Paustralie_47546	FX441475.1
Paustralie_47547	FX441474.1
Paustralie_47548	FX441473.1
Paustralie_47549	FX441472.1
Paustralie_47550	FX441471.1
Paustralie_47551	FX441470.1
Paustralie_47552	FX501115.1
Paustralie_47553	FX501114.1
Paustralie_47554	FX501113.1
Paustralie_47555	FX501112.1
Paustralie_47556	FX501111.1
Paustralie_47557	FX501110.1
Paustralie_47558	FX501109.1
Paustralie_47559	FX501108.1
Paustralie_47560	FX501107.1
Paustralie_47561	FX501106.1
Paustralie_47562	FX501105.1
Paustralie_47563	FX501104.1
Paustralie_47564	FX501103.1
Paustralie_47565	FX501102.1
Paustralie_47566	FX501101.1
Paustralie_47567	FX501100.1
Paustralie_47568	FX501099.1
Paustralie_47569	FX501098.1
Paustralie_47570	FX501097.1
Paustralie_47571	FX501096.1
Paustralie_47572	FX501095.1
Paustralie_47573	FX501094.1
Paustralie_47574	FX501093.1
Paustralie_47575	FX501092.1
Paustralie_47576	FX501091.1
Paustralie_47577	FX501090.1
Paustralie_47578	FX501089.1
Paustralie_47579	FX501088.1
Paustralie_47580	FX501087.1
Paustralie_47581	FX501086.1
Paustralie_47582	FX501085.1
Paustralie_47583	FX501084.1
Paustralie_47584	FX501083.1
Paustralie_47585	FX501082.1
Paustralie_47586	FX501081.1
Paustralie_47587	FX501080.1
Paustralie_47588	FX501079.1
Paustralie_47589	FX501078.1
Paustralie_47590	FX501077.1
Paustralie_47591	FX501076.1
Paustralie_47592	FX501075.1
Paustralie_47593	FX501074.1
Paustralie_47594	FX501073.1
Paustralie_47595	FX501072.1
Paustralie_47596	FX501071.1
Paustralie_47597	FX501070.1
Paustralie_47598	FX501069.1
Paustralie_47599	FX501068.1
Paustralie_47600	FX501067.1
Paustralie_47601	FX501066.1
Paustralie_47602	FX501065.1
Paustralie_47603	FX501064.1
Paustralie_47604	FX501063.1
Paustralie_47605	FX501062.1
Paustralie_47606	FX501061.1
Paustralie_47607	FX501060.1
Paustralie_47608	FX501059.1
Paustralie_47609	FX501058.1
Paustralie_47610	FX501057.1
Paustralie_47611	FX501056.1
Paustralie_47612	FX501055.1
Paustralie_47613	FX501054.1
Paustralie_47614	FX501053.1
Paustralie_47615	FX501052.1
Paustralie_47616	FX501051.1
Paustralie_47617	FX501050.1
Paustralie_47618	FX501049.1
Paustralie_47619	FX501048.1
Paustralie_47620	FX501047.1
Paustralie_47621	FX501046.1
Paustralie_47622	FX501045.1
Paustralie_47623	FX501044.1
Paustralie_47624	FX501043.1
Paustralie_47625	FX501042.1
Paustralie_47626	FX501041.1
Paustralie_47627	FX501040.1
Paustralie_47628	FX501039.1
Paustralie_47629	FX501038.1
Paustralie_47630	FX501037.1
Paustralie_47631	FX501036.1
Paustralie_47632	FX501035.1
Paustralie_47633	FX501034.1
Paustralie_47634	FX501033.1
Paustralie_47635	FX501032.1
Paustralie_47636	FX501031.1
Paustralie_47637	FX501030.1
Paustralie_47638	FX501029.1
Paustralie_47639	FX501028.1
Paustralie_47640	FX501027.1
Paustralie_47641	FX501026.1
Paustralie_47642	FX501025.1
Paustralie_47643	FX501024.1
Paustralie_47644	FX501023.1
Paustralie_47645	FX501022.1
Paustralie_47646	FX501021.1
Paustralie_47647	FX501020.1
Paustralie_47648	FX501019.1
Paustralie_47649	FX501018.1
Paustralie_47650	FX501017.1
Paustralie_47651	FX501016.1
Paustralie_47652	FX501015.1
Paustralie_47653	FX501014.1
Paustralie_47654	FX501013.1
Paustralie_47655	FX501012.1
Paustralie_47656	FX501011.1
Paustralie_47657	FX501010.1
Paustralie_47658	FX501009.1
Paustralie_47659	FX501008.1
Paustralie_47660	FX501007.1
Paustralie_47661	FX501006.1
Paustralie_47662	FX501005.1
Paustralie_47663	FX501004.1
Paustralie_47664	FX501003.1
Paustralie_47665	FX501002.1
Paustralie_47666	FX501001.1
Paustralie_47667	FX501000.1
Paustralie_47668	FX500999.1
Paustralie_47669	FX500998.1
Paustralie_47670	FX500997.1
Paustralie_47671	FX500996.1
Paustralie_47672	FX500995.1
Paustralie_47673	FX500994.1
Paustralie_47674	FX500993.1
Paustralie_47675	FX500992.1
Paustralie_47676	FX500991.1
Paustralie_47677	FX500990.1
Paustralie_47678	FX500989.1
Paustralie_47679	FX500988.1
Paustralie_47680	FX500987.1
Paustralie_47681	FX500986.1
Paustralie_47682	FX500985.1
Paustralie_47683	FX500984.1
Paustralie_47684	FX500983.1
Paustralie_47685	FX500982.1
Paustralie_47686	FX500981.1
Paustralie_47687	FX500980.1
Paustralie_47688	FX500979.1
Paustralie_47689	FX500978.1
Paustralie_47690	FX500977.1
Paustralie_47691	FX500976.1
Paustralie_47692	FX500975.1
Paustralie_47693	FX500974.1
